raceId,year,round,circuitId,driverId,constructorId,grid,positionOrder
387,1988,16,29,138,32,13,19
387,1988,16,29,159,18,21,20
387,1988,16,29,133,35,11,21
387,1988,16,29,77,6,4,22
387,1988,16,29,163,27,23,23
387,1988,16,29,156,25,17,24
387,1988,16,29,165,44,25,25
387,1988,16,29,105,6,12,26
387,1988,16,29,99,42,0,27
387,1988,16,29,141,25,0,28
387,1988,16,29,162,33,0,29
387,1988,16,29,146,49,0,30
387,1988,16,29,78,45,0,31
356,1989,1,36,95,6,6,1
356,1989,1,36,117,1,5,2
356,1989,1,36,127,37,12,3
356,1989,1,36,65,22,10,4
356,1989,1,36,118,21,8,5
356,1989,1,36,145,22,11,6
356,1989,1,36,156,25,18,7
356,1989,1,36,138,32,21,8
356,1989,1,36,129,27,22,9
356,1989,1,36,105,25,20,10
356,1989,1,36,102,1,1,11
356,1989,1,36,112,33,26,12
356,1989,1,36,110,35,15,13
356,1989,1,36,157,48,17,14
356,1989,1,36,119,3,2,15
356,1989,1,36,158,21,24,16
356,1989,1,36,146,49,25,17
356,1989,1,36,84,34,13,18
356,1989,1,36,122,37,7,19
356,1989,1,36,137,32,9,20
356,1989,1,36,78,45,19,21
356,1989,1,36,131,34,14,22
356,1989,1,36,123,3,4,23
356,1989,1,36,94,18,16,24
356,1989,1,36,77,6,3,25
356,1989,1,36,159,18,23,26
356,1989,1,36,114,33,0,27
356,1989,1,36,163,27,0,28
356,1989,1,36,148,44,0,29
356,1989,1,36,90,42,0,30
356,1989,1,36,133,35,0,31
356,1989,1,36,160,45,0,32
356,1989,1,36,161,48,0,33
356,1989,1,36,162,42,0,34
356,1989,1,36,164,39,0,35
356,1989,1,36,88,49,0,36
356,1989,1,36,140,46,0,37
356,1989,1,36,92,46,0,38
357,1989,2,21,102,1,1,1
357,1989,2,21,117,1,2,2
357,1989,2,21,145,22,7,3
357,1989,2,21,123,3,6,4
357,1989,2,21,118,21,12,5
357,1989,2,21,156,25,25,6
357,1989,2,21,133,35,9,7
357,1989,2,21,99,39,18,8
357,1989,2,21,158,21,21,9
357,1989,2,21,110,35,16,10
357,1989,2,21,65,22,23,11
357,1989,2,21,78,45,14,12
357,1989,2,21,84,34,22,13
357,1989,2,21,138,32,24,14
357,1989,2,21,159,18,15,15
357,1989,2,21,127,37,19,16
357,1989,2,21,137,32,8,17
357,1989,2,21,95,6,3,18
357,1989,2,21,119,3,4,19
357,1989,2,21,131,34,17,20
357,1989,2,21,94,18,11,21
357,1989,2,21,129,27,10,22
357,1989,2,21,77,6,5,23
357,1989,2,21,122,37,13,24
357,1989,2,21,112,33,20,25
357,1989,2,21,114,33,26,26
357,1989,2,21,105,25,0,27
357,1989,2,21,163,27,0,28
357,1989,2,21,157,48,0,29
357,1989,2,21,90,42,0,30
357,1989,2,21,92,46,0,31
357,1989,2,21,148,44,0,32
357,1989,2,21,160,45,0,33
357,1989,2,21,140,46,0,34
357,1989,2,21,164,39,0,35
357,1989,2,21,162,42,0,36
357,1989,2,21,88,49,0,37
357,1989,2,21,146,49,0,38
357,1989,2,21,161,48,0,39
358,1989,3,6,102,1,1,1
358,1989,3,6,117,1,2,2
358,1989,3,6,131,34,8,3
358,1989,3,6,133,35,9,4
358,1989,3,6,105,25,12,5
358,1989,3,6,84,34,4,6
358,1989,3,6,158,21,20,7
358,1989,3,6,145,22,15,8
358,1989,3,6,156,25,23,9
358,1989,3,6,123,3,3,10
358,1989,3,6,122,37,22,11
358,1989,3,6,163,27,21,12
358,1989,3,6,110,35,10,13
358,1989,3,6,65,22,24,14
358,1989,3,6,119,3,7,15
358,1989,3,6,159,18,26,16
358,1989,3,6,99,39,13,17
358,1989,3,6,90,42,25,18
358,1989,3,6,112,33,17,19
358,1989,3,6,127,37,14,20
358,1989,3,6,137,32,19,21
358,1989,3,6,95,6,5,22
358,1989,3,6,162,42,18,23
358,1989,3,6,129,27,16,24
358,1989,3,6,94,18,11,25
358,1989,3,6,118,21,6,26
358,1989,3,6,157,48,0,27
358,1989,3,6,114,33,0,28
358,1989,3,6,138,32,0,29
358,1989,3,6,160,45,0,30
358,1989,3,6,140,46,0,31
358,1989,3,6,78,45,0,32
358,1989,3,6,146,49,0,33
358,1989,3,6,92,46,0,34
358,1989,3,6,148,44,0,35
358,1989,3,6,161,48,0,36
358,1989,3,6,88,49,0,37
358,1989,3,6,164,39,0,38
359,1989,4,32,102,1,1,1
359,1989,4,32,119,3,5,2
359,1989,4,32,105,25,7,3
359,1989,4,32,145,22,13,4
359,1989,4,32,117,1,2,5
359,1989,4,32,99,39,17,6
359,1989,4,32,158,21,24,7
359,1989,4,32,129,27,11,8
359,1989,4,32,84,34,20,9
359,1989,4,32,131,34,9,10
359,1989,4,32,137,32,26,11
359,1989,4,32,157,48,23,12
359,1989,4,32,133,35,19,13
359,1989,4,32,163,27,25,14
359,1989,4,32,65,22,18,15
359,1989,4,32,94,18,22,16
359,1989,4,32,95,6,3,17
359,1989,4,32,118,21,10,18
359,1989,4,32,138,32,15,19
359,1989,4,32,112,33,16,20
359,1989,4,32,110,35,12,21
359,1989,4,32,77,6,6,22
359,1989,4,32,140,46,21,23
359,1989,4,32,123,3,8,24
359,1989,4,32,156,25,14,25
359,1989,4,32,122,37,4,26
359,1989,4,32,159,18,0,27
359,1989,4,32,127,37,0,28
359,1989,4,32,114,33,0,29
359,1989,4,32,90,42,0,30
359,1989,4,32,92,46,0,31
359,1989,4,32,148,44,0,32
359,1989,4,32,78,45,0,33
359,1989,4,32,161,48,0,34
359,1989,4,32,146,49,0,35
359,1989,4,32,88,49,0,36
359,1989,4,32,160,45,0,37
359,1989,4,32,164,39,0,38
359,1989,4,32,162,42,0,39
360,1989,5,33,117,1,2,1
360,1989,5,33,119,3,14,2
360,1989,5,33,158,21,17,3
360,1989,5,33,157,48,26,4
360,1989,5,33,65,22,25,5
360,1989,5,33,123,3,16,6
360,1989,5,33,99,39,24,7
360,1989,5,33,110,35,13,8
360,1989,5,33,156,25,21,9
360,1989,5,33,77,6,8,10
360,1989,5,33,133,35,6,11
360,1989,5,33,137,32,22,12
360,1989,5,33,140,46,19,13
360,1989,5,33,159,18,20,14
360,1989,5,33,102,1,1,15
360,1989,5,33,84,34,5,16
360,1989,5,33,131,34,7,17
360,1989,5,33,95,6,4,18
360,1989,5,33,94,18,15,19
360,1989,5,33,138,32,23,20
360,1989,5,33,122,37,11,21
360,1989,5,33,127,37,18,22
360,1989,5,33,105,25,9,23
360,1989,5,33,145,22,3,24
360,1989,5,33,118,21,10,25
360,1989,5,33,112,33,12,26
360,1989,5,33,129,27,0,27
360,1989,5,33,90,42,0,28
360,1989,5,33,163,27,0,29
360,1989,5,33,114,33,0,30
360,1989,5,33,160,45,0,31
360,1989,5,33,162,42,0,32
360,1989,5,33,148,44,0,33
360,1989,5,33,78,45,0,34
360,1989,5,33,164,39,0,35
360,1989,5,33,161,48,0,36
360,1989,5,33,88,49,0,37
360,1989,5,33,146,49,0,38
360,1989,5,33,92,46,0,39
361,1989,6,7,123,3,6,1
361,1989,6,7,119,3,3,2
361,1989,6,7,110,35,9,3
361,1989,6,7,137,32,19,4
361,1989,6,7,163,27,22,5
361,1989,6,7,133,35,8,6
361,1989,6,7,102,1,2,7
361,1989,6,7,157,48,23,8
361,1989,6,7,90,42,26,9
361,1989,6,7,118,21,12,10
361,1989,6,7,156,25,14,11
361,1989,6,7,78,45,15,12
361,1989,6,7,122,37,21,13
361,1989,6,7,112,33,10,14
361,1989,6,7,140,46,18,15
361,1989,6,7,159,18,24,16
361,1989,6,7,127,37,17,17
361,1989,6,7,77,6,4,18
361,1989,6,7,99,39,25,19
361,1989,6,7,158,21,16,20
361,1989,6,7,117,1,1,21
361,1989,6,7,95,6,5,22
361,1989,6,7,131,34,7,23
361,1989,6,7,94,18,11,24
361,1989,6,7,145,22,13,25
361,1989,6,7,105,25,20,26
361,1989,6,7,138,32,0,27
361,1989,6,7,114,33,0,28
361,1989,6,7,65,22,0,29
361,1989,6,7,129,27,0,30
361,1989,6,7,84,34,0,31
361,1989,6,7,92,46,0,32
361,1989,6,7,148,44,0,33
361,1989,6,7,160,45,0,34
361,1989,6,7,146,49,0,35
361,1989,6,7,164,39,0,36
361,1989,6,7,161,48,0,37
361,1989,6,7,88,49,0,38
361,1989,6,7,162,42,0,39
362,1989,7,34,117,1,1,1
362,1989,7,34,95,6,3,2
362,1989,7,34,119,3,8,3
362,1989,7,34,55,25,16,4
362,1989,7,34,140,46,13,5
362,1989,7,34,129,27,17,6
362,1989,7,34,158,21,25,7
362,1989,7,34,137,32,20,8
362,1989,7,34,139,22,24,9
362,1989,7,34,156,25,9,10
362,1989,7,34,103,33,15,11
362,1989,7,34,151,21,14,12
362,1989,7,34,92,46,11,13
362,1989,7,34,127,37,10,14
362,1989,7,34,131,34,22,15
362,1989,7,34,123,3,5,16
362,1989,7,34,138,32,19,17
362,1989,7,34,122,37,12,18
362,1989,7,34,145,22,4,19
362,1989,7,34,94,18,23,20
362,1989,7,34,112,33,7,21
362,1989,7,34,99,39,21,22
362,1989,7,34,77,6,6,23
362,1989,7,34,133,35,26,24
362,1989,7,34,163,27,18,25
362,1989,7,34,102,1,2,26
362,1989,7,34,110,35,0,27
362,1989,7,34,159,18,0,28
362,1989,7,34,157,48,0,29
362,1989,7,34,90,42,0,30
362,1989,7,34,78,45,0,31
362,1989,7,34,84,34,0,32
362,1989,7,34,161,48,0,33
362,1989,7,34,146,49,0,34
362,1989,7,34,160,45,0,35
362,1989,7,34,162,42,0,36
362,1989,7,34,88,49,0,37
362,1989,7,34,148,44,0,38
362,1989,7,34,164,39,0,39
363,1989,8,9,117,1,2,1
363,1989,8,9,95,6,3,2
363,1989,8,9,145,22,9,3
363,1989,8,9,137,32,10,4
363,1989,8,9,94,18,11,5
363,1989,8,9,159,18,15,6
363,1989,8,9,129,27,24,7
363,1989,8,9,138,32,16,8
363,1989,8,9,118,21,19,9
363,1989,8,9,123,3,7,10
363,1989,8,9,139,22,26,11
363,1989,8,9,92,46,21,12
363,1989,8,9,127,37,6,13
363,1989,8,9,84,34,20,14
363,1989,8,9,77,6,4,15
363,1989,8,9,103,33,13,16
363,1989,8,9,112,33,12,17
363,1989,8,9,156,25,18,18
363,1989,8,9,131,34,14,19
363,1989,8,9,55,25,22,20
363,1989,8,9,78,45,17,21
363,1989,8,9,119,3,5,22
363,1989,8,9,122,37,8,23
363,1989,8,9,110,35,25,24
363,1989,8,9,102,1,1,25
363,1989,8,9,90,42,23,26
363,1989,8,9,163,27,0,27
363,1989,8,9,158,21,0,28
363,1989,8,9,99,39,0,29
363,1989,8,9,157,48,0,30
363,1989,8,9,140,46,0,31
363,1989,8,9,133,35,0,32
363,1989,8,9,148,44,0,33
363,1989,8,9,160,45,0,34
363,1989,8,9,114,39,0,35
363,1989,8,9,146,49,0,36
363,1989,8,9,162,42,0,37
363,1989,8,9,88,49,0,38
363,1989,8,9,161,48,0,39
364,1989,9,10,102,1,1,1
364,1989,9,10,117,1,2,2
364,1989,9,10,95,6,3,3
364,1989,9,10,119,3,5,4
364,1989,9,10,137,32,8,5
364,1989,9,10,118,21,17,6
364,1989,9,10,110,35,21,7
364,1989,9,10,84,34,12,8
364,1989,9,10,94,18,13,9
364,1989,9,10,55,25,10,10
364,1989,9,10,163,27,23,11
364,1989,9,10,158,21,25,12
364,1989,9,10,131,34,16,13
364,1989,9,10,138,32,18,14
364,1989,9,10,122,37,22,15
364,1989,9,10,127,37,14,16
364,1989,9,10,139,22,9,17
364,1989,9,10,112,33,15,18
364,1989,9,10,156,25,19,19
364,1989,9,10,77,6,4,20
364,1989,9,10,140,46,24,21
364,1989,9,10,145,22,7,22
364,1989,9,10,123,3,6,23
364,1989,9,10,133,35,20,24
364,1989,9,10,105,33,26,25
364,1989,9,10,129,27,11,26
364,1989,9,10,159,18,0,27
364,1989,9,10,92,46,0,28
364,1989,9,10,157,48,0,29
364,1989,9,10,161,48,0,30
364,1989,9,10,114,39,0,31
364,1989,9,10,78,45,0,32
364,1989,9,10,99,39,0,33
364,1989,9,10,160,45,0,34
364,1989,9,10,90,42,0,35
364,1989,9,10,162,42,0,36
364,1989,9,10,148,44,0,37
364,1989,9,10,88,49,0,38
365,1989,10,11,95,6,12,1
365,1989,10,11,102,1,2,2
365,1989,10,11,123,3,4,3
365,1989,10,11,117,1,5,4
365,1989,10,11,158,21,16,5
365,1989,10,11,137,32,17,6
365,1989,10,11,133,35,3,7
365,1989,10,11,139,22,25,8
365,1989,10,11,55,25,11,9
365,1989,10,11,118,21,9,10
365,1989,10,11,131,34,8,11
365,1989,10,11,84,34,15,12
365,1989,10,11,156,25,19,13
365,1989,10,11,159,18,23,14
365,1989,10,11,77,6,6,15
365,1989,10,11,119,3,1,16
365,1989,10,11,140,46,24,17
365,1989,10,11,145,22,7,18
365,1989,10,11,92,46,21,19
365,1989,10,11,138,32,20,20
365,1989,10,11,127,37,13,21
365,1989,10,11,122,37,14,22
365,1989,10,11,105,33,26,23
365,1989,10,11,160,45,22,24
365,1989,10,11,94,18,10,25
365,1989,10,11,110,35,18,26
365,1989,10,11,163,27,0,27
365,1989,10,11,129,27,0,28
365,1989,10,11,157,48,0,29
365,1989,10,11,161,48,0,30
365,1989,10,11,78,45,0,31
365,1989,10,11,112,33,0,32
365,1989,10,11,114,39,0,33
365,1989,10,11,146,49,0,34
365,1989,10,11,99,39,0,35
365,1989,10,11,90,42,0,36
365,1989,10,11,148,44,0,37
365,1989,10,11,88,49,0,38
365,1989,10,11,162,42,0,39
366,1989,11,13,102,1,1,1
366,1989,11,13,117,1,2,2
366,1989,11,13,95,6,6,3
366,1989,11,13,123,3,4,4
366,1989,11,13,145,22,7,5
366,1989,11,13,118,21,10,6
366,1989,11,13,127,37,9,7
366,1989,11,13,140,46,15,8
366,1989,11,13,94,18,14,9
366,1989,11,13,139,22,13,10
366,1989,11,13,110,35,18,11
366,1989,11,13,122,37,19,12
366,1989,11,13,129,27,26,13
366,1989,11,13,156,25,21,14
366,1989,11,13,159,18,25,15
366,1989,11,13,112,33,11,16
366,1989,11,13,158,21,24,17
366,1989,11,13,92,46,23,18
366,1989,11,13,119,3,5,19
366,1989,11,13,105,33,22,20
366,1989,11,13,133,35,12,21
366,1989,11,13,84,34,20,22
366,1989,11,13,77,6,3,23
366,1989,11,13,131,34,8,24
366,1989,11,13,163,27,17,25
366,1989,11,13,65,25,16,26
366,1989,11,13,138,32,0,27
366,1989,11,13,137,32,0,28
366,1989,11,13,157,48,0,29
366,1989,11,13,162,48,0,30
366,1989,11,13,78,45,0,31
366,1989,11,13,160,45,0,32
366,1989,11,13,90,42,0,33
366,1989,11,13,99,39,0,34
366,1989,11,13,146,49,0,35
366,1989,11,13,88,49,0,36
366,1989,11,13,114,39,0,37
366,1989,11,13,148,44,0,38
366,1989,11,13,134,42,0,39
367,1989,12,14,117,1,4,1
367,1989,12,14,77,6,2,2
367,1989,12,14,123,3,6,3
367,1989,12,14,119,3,5,4
367,1989,12,14,55,25,10,5
367,1989,12,14,84,34,12,6
367,1989,12,14,94,18,15,7
367,1989,12,14,159,18,26,8
367,1989,12,14,163,27,23,9
367,1989,12,14,138,32,19,10
367,1989,12,14,133,35,20,11
367,1989,12,14,110,35,17,12
367,1989,12,14,102,1,1,13
367,1989,12,14,95,6,3,14
367,1989,12,14,92,46,22,15
367,1989,12,14,145,22,8,16
367,1989,12,14,122,37,18,17
367,1989,12,14,129,27,21,18
367,1989,12,14,137,32,11,19
367,1989,12,14,156,25,14,20
367,1989,12,14,118,21,16,21
367,1989,12,14,78,45,24,22
367,1989,12,14,105,33,13,23
367,1989,12,14,127,37,25,24
367,1989,12,14,112,33,7,25
367,1989,12,14,139,22,9,26
367,1989,12,14,131,34,0,27
367,1989,12,14,158,21,0,28
367,1989,12,14,157,48,0,29
367,1989,12,14,162,48,0,30
367,1989,12,14,140,46,0,31
367,1989,12,14,99,39,0,32
367,1989,12,14,90,42,0,33
367,1989,12,14,160,45,0,34
367,1989,12,14,146,49,0,35
367,1989,12,14,88,49,0,36
367,1989,12,14,165,44,0,37
367,1989,12,14,114,39,0,38
367,1989,12,14,134,42,0,39
368,1989,13,27,77,6,2,1
368,1989,13,27,117,1,4,2
368,1989,13,27,140,46,12,3
368,1989,13,27,145,22,13,4
368,1989,13,27,94,18,5,5
368,1989,13,27,156,25,18,6
368,1989,13,27,138,32,25,7
368,1989,13,27,84,34,10,8
368,1989,13,27,112,33,17,9
368,1989,13,27,127,37,14,10
368,1989,13,27,105,33,21,11
368,1989,13,27,159,18,9,12
368,1989,13,27,163,27,23,13
368,1989,13,27,131,34,11,14
368,1989,13,27,119,3,6,15
368,1989,13,27,123,3,8,16
368,1989,13,27,102,1,1,17
368,1989,13,27,95,6,3,18
368,1989,13,27,118,21,22,19
368,1989,13,27,137,32,20,20
368,1989,13,27,133,35,7,21
368,1989,13,27,139,22,16,22
368,1989,13,27,122,37,24,23
368,1989,13,27,158,21,26,24
368,1989,13,27,110,35,19,25
368,1989,13,27,90,42,15,26
368,1989,13,27,65,25,0,27
368,1989,13,27,129,27,0,28
368,1989,13,27,162,48,0,29
368,1989,13,27,157,48,0,30
368,1989,13,27,114,39,0,31
368,1989,13,27,109,46,0,32
368,1989,13,27,160,45,0,33
368,1989,13,27,165,44,0,34
368,1989,13,27,99,39,0,35
368,1989,13,27,78,45,0,36
368,1989,13,27,88,49,0,37
368,1989,13,27,146,49,0,38
368,1989,13,27,134,42,0,39
369,1989,14,26,102,1,1,1
369,1989,14,26,77,6,2,2
369,1989,14,26,117,1,3,3
369,1989,14,26,55,25,9,4
369,1989,14,26,119,3,6,5
369,1989,14,26,112,33,5,6
369,1989,14,26,110,35,15,7
369,1989,14,26,137,32,7,8
369,1989,14,26,118,21,16,9
369,1989,14,26,156,25,13,10
369,1989,14,26,158,21,22,11
369,1989,14,26,139,22,10,12
369,1989,14,26,133,35,23,13
369,1989,14,26,84,34,8,14
369,1989,14,26,127,37,26,15
369,1989,14,26,159,18,20,16
369,1989,14,26,123,3,21,17
369,1989,14,26,129,27,24,18
369,1989,14,26,94,18,4,19
369,1989,14,26,122,37,19,20
369,1989,14,26,109,46,17,21
369,1989,14,26,160,45,25,22
369,1989,14,26,145,22,14,23
369,1989,14,26,131,34,12,24
369,1989,14,26,78,45,11,25
369,1989,14,26,138,32,18,26
369,1989,14,26,163,27,0,27
369,1989,14,26,162,48,0,28
369,1989,14,26,148,48,0,29
369,1989,14,26,99,39,0,30
369,1989,14,26,140,46,0,31
369,1989,14,26,90,42,0,32
369,1989,14,26,105,33,0,33
369,1989,14,26,88,49,0,34
369,1989,14,26,114,39,0,35
369,1989,14,26,146,49,0,36
369,1989,14,26,165,44,0,37
369,1989,14,26,134,42,0,38
370,1989,15,22,145,22,6,1
370,1989,15,22,119,3,5,2
370,1989,15,22,123,3,7,3
370,1989,15,22,137,32,11,4
370,1989,15,22,84,34,13,5
370,1989,15,22,118,21,25,6
370,1989,15,22,127,37,20,7
370,1989,15,22,158,21,24,8
370,1989,15,22,133,35,15,9
370,1989,15,22,110,35,16,10
370,1989,15,22,102,1,1,11
370,1989,15,22,117,1,2,12
370,1989,15,22,131,34,9,13
370,1989,15,22,95,6,4,14
370,1989,15,22,138,32,12,15
370,1989,15,22,55,25,18,16
370,1989,15,22,112,33,8,17
370,1989,15,22,77,6,3,18
370,1989,15,22,139,22,22,19
370,1989,15,22,129,27,23,20
370,1989,15,22,122,37,17,21
370,1989,15,22,78,45,10,22
370,1989,15,22,156,25,26,23
370,1989,15,22,146,49,21,24
370,1989,15,22,159,18,14,25
370,1989,15,22,147,18,19,26
370,1989,15,22,163,27,0,27
370,1989,15,22,105,33,0,28
370,1989,15,22,162,48,0,29
370,1989,15,22,92,48,0,30
370,1989,15,22,160,45,0,31
370,1989,15,22,90,42,0,32
370,1989,15,22,140,46,0,33
370,1989,15,22,88,49,0,34
370,1989,15,22,165,44,0,35
370,1989,15,22,109,46,0,36
370,1989,15,22,99,39,0,37
370,1989,15,22,114,39,0,38
370,1989,15,22,134,42,0,39
371,1989,16,29,123,3,5,1
371,1989,16,29,145,22,4,2
371,1989,16,29,119,3,6,3
371,1989,16,29,138,32,23,4
371,1989,16,29,139,22,13,5
371,1989,16,29,94,18,3,6
371,1989,16,29,127,37,25,7
371,1989,16,29,131,34,8,8
371,1989,16,29,158,21,22,9
371,1989,16,29,109,46,17,10
371,1989,16,29,129,27,24,11
371,1989,16,29,137,32,18,12
371,1989,16,29,160,45,21,13
371,1989,16,29,95,6,7,14
371,1989,16,29,102,1,1,15
371,1989,16,29,133,35,10,16
371,1989,16,29,122,37,16,17
371,1989,16,29,110,35,9,18
371,1989,16,29,84,34,12,19
371,1989,16,29,118,21,20,20
371,1989,16,29,112,33,19,21
371,1989,16,29,77,6,14,22
371,1989,16,29,55,25,15,23
371,1989,16,29,163,27,26,24
371,1989,16,29,117,1,2,25
371,1989,16,29,78,45,11,26
371,1989,16,29,156,25,0,27
371,1989,16,29,159,18,0,28
371,1989,16,29,92,48,0,29
371,1989,16,29,162,48,0,30
371,1989,16,29,140,46,0,31
371,1989,16,29,105,33,0,32
371,1989,16,29,146,49,0,33
371,1989,16,29,90,42,0,34
371,1989,16,29,165,44,0,35
371,1989,16,29,88,49,0,36
371,1989,16,29,114,39,0,37
371,1989,16,29,99,39,0,38
371,1989,16,29,134,42,0,39
321,1990,1,33,102,1,5,1
321,1990,1,33,55,25,4,2
321,1990,1,33,123,3,9,3
321,1990,1,33,137,22,6,4
321,1990,1,33,131,34,10,5
321,1990,1,33,138,25,11,6
321,1990,1,33,94,18,2,7
321,1990,1,33,103,33,15,8
321,1990,1,33,119,3,12,9
321,1990,1,33,105,21,21,10
321,1990,1,33,145,22,22,11
321,1990,1,33,146,21,20,12
321,1990,1,33,90,44,16,13
321,1990,1,33,127,41,25,14
321,1990,1,33,147,18,14,15
321,1990,1,33,88,33,18,16
321,1990,1,33,95,6,17,17
321,1990,1,33,77,1,1,18
321,1990,1,33,148,34,23,19
321,1990,1,33,129,45,8,20
321,1990,1,33,110,35,3,21
321,1990,1,33,117,6,7,22
321,1990,1,33,122,41,26,23
321,1990,1,33,118,32,24,24
321,1990,1,33,78,27,13,25
321,1990,1,33,151,32,19,26
321,1990,1,33,112,27,0,27
321,1990,1,33,140,46,0,28
321,1990,1,33,81,35,0,29
321,1990,1,33,109,46,0,30
321,1990,1,33,99,39,0,31
321,1990,1,33,114,39,0,32
321,1990,1,33,149,44,0,33
321,1990,1,33,150,47,0,34
321,1990,1,33,92,42,0,35
322,1990,2,18,117,6,6,1
322,1990,2,18,77,1,2,2
322,1990,2,18,102,1,1,3
322,1990,2,18,95,6,5,4
322,1990,2,18,123,3,3,5
322,1990,2,18,137,22,13,6
322,1990,2,18,55,25,7,7
322,1990,2,18,138,25,19,8
322,1990,2,18,94,18,8,9
322,1990,2,18,145,22,15,10
322,1990,2,18,78,27,20,11
322,1990,2,18,112,27,10,12
322,1990,2,18,119,3,4,13
322,1990,2,18,81,35,16,14
322,1990,2,18,133,21,25,15
322,1990,2,18,151,32,14,16
322,1990,2,18,131,34,12,17
322,1990,2,18,147,18,17,18
322,1990,2,18,114,39,26,19
322,1990,2,18,118,32,24,20
322,1990,2,18,88,33,18,21
322,1990,2,18,105,21,23,22
322,1990,2,18,148,34,22,23
322,1990,2,18,103,33,11,24
322,1990,2,18,129,45,21,25
322,1990,2,18,110,35,9,26
322,1990,2,18,140,46,0,27
322,1990,2,18,109,46,0,28
322,1990,2,18,122,41,0,29
322,1990,2,18,127,41,0,30
322,1990,2,18,99,39,0,31
322,1990,2,18,90,44,0,32
322,1990,2,18,92,42,0,33
322,1990,2,18,149,44,0,34
322,1990,2,18,150,47,0,35
323,1990,3,21,119,3,3,1
323,1990,3,21,77,1,2,2
323,1990,3,21,145,22,9,3
323,1990,3,21,117,6,6,4
323,1990,3,21,137,22,8,5
323,1990,3,21,55,25,7,6
323,1990,3,21,118,32,10,7
323,1990,3,21,151,32,11,8
323,1990,3,21,112,27,16,9
323,1990,3,21,78,27,20,10
323,1990,3,21,147,18,26,11
323,1990,3,21,109,46,25,12
323,1990,3,21,103,33,13,13
323,1990,3,21,129,45,22,14
323,1990,3,21,95,6,5,15
323,1990,3,21,148,46,23,16
323,1990,3,21,131,34,14,17
323,1990,3,21,110,35,17,18
323,1990,3,21,127,41,12,19
323,1990,3,21,123,3,4,20
323,1990,3,21,88,33,15,21
323,1990,3,21,102,1,1,22
323,1990,3,21,139,35,21,23
323,1990,3,21,122,41,18,24
323,1990,3,21,138,25,19,25
323,1990,3,21,90,44,24,26
323,1990,3,21,94,18,0,27
323,1990,3,21,133,21,0,28
323,1990,3,21,105,21,0,29
323,1990,3,21,101,34,0,30
323,1990,3,21,92,42,0,31
323,1990,3,21,149,44,0,32
323,1990,3,21,152,47,0,33
323,1990,3,21,99,39,0,34
323,1990,3,21,114,39,0,35
324,1990,4,6,102,1,1,1
324,1990,4,6,55,25,3,2
324,1990,4,6,77,1,5,3
324,1990,4,6,123,3,6,4
324,1990,4,6,133,21,22,5
324,1990,4,6,103,33,24,6
324,1990,4,6,148,46,20,7
324,1990,4,6,118,32,13,8
324,1990,4,6,95,6,7,9
324,1990,4,6,147,18,19,10
324,1990,4,6,109,46,26,11
324,1990,4,6,112,27,18,12
324,1990,4,6,119,3,4,13
324,1990,4,6,110,35,12,14
324,1990,4,6,138,25,21,15
324,1990,4,6,117,6,2,16
324,1990,4,6,145,22,16,17
324,1990,4,6,101,34,25,18
324,1990,4,6,122,41,23,19
324,1990,4,6,78,27,17,20
324,1990,4,6,88,33,15,21
324,1990,4,6,94,18,8,22
324,1990,4,6,151,32,11,23
324,1990,4,6,131,34,14,24
324,1990,4,6,139,35,9,25
324,1990,4,6,137,22,10,26
324,1990,4,6,105,21,0,27
324,1990,4,6,129,45,0,28
324,1990,4,6,127,41,0,29
324,1990,4,6,90,44,0,30
324,1990,4,6,99,39,0,31
324,1990,4,6,114,39,0,32
324,1990,4,6,149,44,0,33
324,1990,4,6,92,42,0,34
324,1990,4,6,152,47,0,35
325,1990,5,7,102,1,1,1
325,1990,5,7,137,22,5,2
325,1990,5,7,95,6,7,3
325,1990,5,7,77,1,2,4
325,1990,5,7,117,6,3,5
325,1990,5,7,118,32,11,6
325,1990,5,7,131,34,10,7
325,1990,5,7,133,21,26,8
325,1990,5,7,103,33,23,9
325,1990,5,7,122,41,24,10
325,1990,5,7,138,25,13,11
325,1990,5,7,88,33,18,12
325,1990,5,7,129,45,15,13
325,1990,5,7,151,32,12,14
325,1990,5,7,148,46,21,15
325,1990,5,7,110,35,25,16
325,1990,5,7,109,46,22,17
325,1990,5,7,119,3,9,18
325,1990,5,7,112,27,17,19
325,1990,5,7,55,25,8,20
325,1990,5,7,145,22,4,21
325,1990,5,7,123,3,6,22
325,1990,5,7,78,27,20,23
325,1990,5,7,139,35,19,24
325,1990,5,7,105,21,14,25
325,1990,5,7,94,18,16,26
325,1990,5,7,90,44,0,27
325,1990,5,7,127,41,0,28
325,1990,5,7,147,18,0,29
325,1990,5,7,101,34,0,30
325,1990,5,7,99,39,0,31
325,1990,5,7,114,39,0,32
325,1990,5,7,92,42,0,33
325,1990,5,7,149,44,0,34
325,1990,5,7,152,47,0,35
326,1990,6,32,117,6,13,1
326,1990,6,32,95,6,4,2
326,1990,6,32,77,1,1,3
326,1990,6,32,145,22,14,4
326,1990,6,32,123,3,5,5
326,1990,6,32,137,22,8,6
326,1990,6,32,55,25,6,7
326,1990,6,32,151,32,12,8
326,1990,6,32,119,3,2,9
326,1990,6,32,118,32,11,10
326,1990,6,32,131,34,10,11
326,1990,6,32,94,18,7,12
326,1990,6,32,110,35,15,13
